# x y
1.137066889632107003e+00 1.789288362452601255e+00
1.150444147157190677e+00 1.804567643416292944e+00
1.163821404682274352e+00 1.819712711115815340e+00
1.177198662207358026e+00 1.834723565551168445e+00
1.190575919732441479e+00 1.849600206722352258e+00
1.203953177257525375e+00 1.864342634629366779e+00
1.217330434782608606e+00 1.878950849272211565e+00
1.230707692307692280e+00 1.893424850650887725e+00
1.244084949832775955e+00 1.907764638765394150e+00
1.257462207357859629e+00 1.921970213615731504e+00
1.270839464882943304e+00 1.936041575201899345e+00
1.284216722408026978e+00 1.949978723523898116e+00
1.297593979933110431e+00 1.963781658581727374e+00
1.310971237458193883e+00 1.977450380375387340e+00
1.324348494983277558e+00 1.990984888904878014e+00
1.337725752508361232e+00 2.004385184170199619e+00
1.351103010033444907e+00 2.017651266171351931e+00
1.364480267558528359e+00 2.030783134908334286e+00
1.377857525083612034e+00 2.043780790381148016e+00
1.391234782608695930e+00 2.056644232589792232e+00
1.404612040133779161e+00 2.069373461534266934e+00
1.417989297658862835e+00 2.081968477214572566e+00
1.431366555183946510e+00 2.094429279630708685e+00
1.444743812709030184e+00 2.106755868782675734e+00
1.458121070234113414e+00 2.118948244670473269e+00
1.471498327759197089e+00 2.131006407294101734e+00
1.484875585284280985e+00 2.142930356653560686e+00
1.498252842809364438e+00 2.154720092748850568e+00
1.511630100334448112e+00 2.166375615579971381e+00
1.525007357859531787e+00 2.177896925146922236e+00
1.538384615384615461e+00 2.189284021449704465e+00
1.551761872909699136e+00 2.200536904488316736e+00
1.565139130434782588e+00 2.211655574262759938e+00
1.578516387959866485e+00 2.222640030773034070e+00
1.591893645484950159e+00 2.233490274019138688e+00
1.605270903010033390e+00 2.244206304001073793e+00
1.618648160535117064e+00 2.254788120718839828e+00
1.632025418060200739e+00 2.265235724172436349e+00
1.645402675585284413e+00 2.275549114361863801e+00
1.658779933110367644e+00 2.285728291287122182e+00
1.672157190635451762e+00 2.295773254948211051e+00
1.685534448160535437e+00 2.305684005345130849e+00
1.698911705685618667e+00 2.315460542477880246e+00
1.712288963210702342e+00 2.325102866346461461e+00
1.725666220735786016e+00 2.334610976950872718e+00
1.739043478260869469e+00 2.343984874291114906e+00
1.752420735785953365e+00 2.353224558367188468e+00
1.765797993311036596e+00 2.362330029179092072e+00
1.779175250836120492e+00 2.371301286726826163e+00
1.792552508361203945e+00 2.380138331010391184e+00
1.805929765886287619e+00 2.388841162029787135e+00
1.819307023411371294e+00 2.397409779785013573e+00
1.832684280936454524e+00 2.405844184276070497e+00
1.846061538461538420e+00 2.414144375502958795e+00
1.859438795986622095e+00 2.422310353465677135e+00
1.872816053511705769e+00 2.430342118164226406e+00
1.886193311036789222e+00 2.438239669598606163e+00
1.899570568561872896e+00 2.446003007768816850e+00
1.912947826086956571e+00 2.453632132674858468e+00
1.926325083612040245e+00 2.461127044316730128e+00
1.939702341137123698e+00 2.468487742694432718e+00
1.953079598662207372e+00 2.475714227807966239e+00
1.966456856187291269e+00 2.482806499657330690e+00
1.979834113712374499e+00 2.489764558242525183e+00
1.993211371237458174e+00 2.496588403563550607e+00
2.006588628762541848e+00 2.503256330605921676e+00
2.019965886287625967e+00 2.509634136105468816e+00
2.033343143812709197e+00 2.515698777321954349e+00
2.046720401337792428e+00 2.521450254255377388e+00
2.060097658862876102e+00 2.526888566905739264e+00
2.073474916387959777e+00 2.532013715273039534e+00
2.086852173913043451e+00 2.536825699357277752e+00
2.100229431438127126e+00 2.541324519158454365e+00
2.113606688963210800e+00 2.545510174676569815e+00
2.126983946488294475e+00 2.549382665911623214e+00
2.140361204013378593e+00 2.552941992863614562e+00
2.153738461538461824e+00 2.556188155532544748e+00
2.167115719063545054e+00 2.559121153918412439e+00
2.180492976588628729e+00 2.561740988021218968e+00
2.193870234113712847e+00 2.564047657840963890e+00
2.207247491638796077e+00 2.566041163377646761e+00
2.220624749163879752e+00 2.567721504631268026e+00
2.234002006688963871e+00 2.569088681601828128e+00
2.247379264214046657e+00 2.570142694289325291e+00
2.260756521739130331e+00 2.570883542693762180e+00
2.274133779264214006e+00 2.571311226815136131e+00
2.287511036789297236e+00 2.571425746653448918e+00
2.300888294314381355e+00 2.571227102208699655e+00
2.314265551839465029e+00 2.570715293480889230e+00
2.327642809364548704e+00 2.569890320470016754e+00
2.341020066889631934e+00 2.568752183176083115e+00
2.354397324414716053e+00 2.567300881599087425e+00
2.367774581939799727e+00 2.565536415739030129e+00
2.381151839464882958e+00 2.563458785595910783e+00
2.394529096989966632e+00 2.561067991169729829e+00
2.407906354515050307e+00 2.558364032460486825e+00
2.421283612040133981e+00 2.555346909468182659e+00
2.434660869565217212e+00 2.552016622192816442e+00
2.448038127090300886e+00 2.548373170634389062e+00
2.461415384615384561e+00 2.544416554792899632e+00
2.474792642140468235e+00 2.540146774668348151e+00
2.488169899665552354e+00 2.535563830260735507e+00
2.501547157190636028e+00 2.530667721570060813e+00
2.514924414715719259e+00 2.525458448596324068e+00
2.528301672240802489e+00 2.519936011339526161e+00
2.541678929765886163e+00 2.514100409799666647e+00
2.555056187290970282e+00 2.507951643976745970e+00
2.568433444816053512e+00 2.501489713870761911e+00
2.581810702341137187e+00 2.494714619481717577e+00
2.595187959866220861e+00 2.487626360809610304e+00
2.608565217391304536e+00 2.480224937854442313e+00
2.621942474916387766e+00 2.472510350616212271e+00
2.635319732441471441e+00 2.464482599094920623e+00
2.648696989966555115e+00 2.456141683290566924e+00
2.662074247491638790e+00 2.447487603203152062e+00
2.675451505016722464e+00 2.438520358832675150e+00
2.688828762541806583e+00 2.429239950179136631e+00
2.702206020066889813e+00 2.419646377242536062e+00
2.715583277591973044e+00 2.409739640022874774e+00
2.728960535117056274e+00 2.399519738520150991e+00
2.742337792642140393e+00 2.388986672734365158e+00
2.755715050167223623e+00 2.378140442665518162e+00
2.769092307692307742e+00 2.366981048313609559e+00
2.782469565217391416e+00 2.355508489678638906e+00
2.795846822742475091e+00 2.343722766760606646e+00
2.809224080267558321e+00 2.331623879559512780e+00
2.822601337792641552e+00 2.319211828075356863e+00
2.835978595317725670e+00 2.306486612308139783e+00
2.849355852842808901e+00 2.293448232257860653e+00
2.862733110367893019e+00 2.280096687924519916e+00
2.876110367892976694e+00 2.266431979308117128e+00
2.889487625418060368e+00 2.252454106408652734e+00
2.902864882943143598e+00 2.238163069226127178e+00
2.916242140468227273e+00 2.223558867760539570e+00
2.929619397993310947e+00 2.208641502011890356e+00
2.942996655518394622e+00 2.193410971980179092e+00
2.956373913043478296e+00 2.177867277665406220e+00
2.969751170568561527e+00 2.162010419067571743e+00
2.983128428093645645e+00 2.145840396186675658e+00
2.996505685618728876e+00 2.129357209022717967e+00
3.009882943143812994e+00 2.112560857575698670e+00
3.023260200668896225e+00 2.095451341845617321e+00
3.036637458193980343e+00 2.078028661832474366e+00
3.050014715719063574e+00 2.060292817536269361e+00
3.063391973244147248e+00 2.042243808957002749e+00
3.076769230769230923e+00 2.023881636094674530e+00
3.090146488294315041e+00 2.005206298949284704e+00
3.103523745819397828e+00 1.986217797520833495e+00
3.116901003344481502e+00 1.966916131809319790e+00
3.130278260869564733e+00 1.947301301814744701e+00
3.143655518394648851e+00 1.927373307537108227e+00
3.157032775919732526e+00 1.907132148976409702e+00
3.170410033444816200e+00 1.886577826132649349e+00
3.183787290969899875e+00 1.865710339005827390e+00
3.197164548494983549e+00 1.844529687595944711e+00
3.210541806020066780e+00 1.823035871902998872e+00
3.223919063545150454e+00 1.801228891926992093e+00
3.237296321070234129e+00 1.779108747667923041e+00
3.250673578595317803e+00 1.756675439125792604e+00
3.264050836120401478e+00 1.733928966300600560e+00
3.277428093645485596e+00 1.710869329192346688e+00
3.290805351170567938e+00 1.687496527801031432e+00
3.304182608695652057e+00 1.663810562126654125e+00
3.317559866220735287e+00 1.639811432169214989e+00
3.330937123745819406e+00 1.615499137928714468e+00
3.344314381270903080e+00 1.590873679405151897e+00
3.357691638795986755e+00 1.565935056598527719e+00
3.371068896321070429e+00 1.540683269508841935e+00
3.384446153846153216e+00 1.515118318136094988e+00
3.397823411371237334e+00 1.489240202480285769e+00
3.411200668896321009e+00 1.463048922541414720e+00
3.424577926421404683e+00 1.436544478319482065e+00
3.437955183946488802e+00 1.409726869814487360e+00
3.451332441471572032e+00 1.382596097026431270e+00
3.464709698996656151e+00 1.355152159955313351e+00
3.478086956521739381e+00 1.327395058601134492e+00
3.491464214046822612e+00 1.299324792963893138e+00
3.504841471571906286e+00 1.270941363043590178e+00
3.518218729096989961e+00 1.242244768840225611e+00
3.531595986622073635e+00 1.213235010353799215e+00
3.544973244147157310e+00 1.183912087584310768e+00
3.558350501672241428e+00 1.154276000531760937e+00
3.571727759197324659e+00 1.124326749196150388e+00
3.585105016722407889e+00 1.094064333577477122e+00
3.598482274247492008e+00 1.063488753675742027e+00
3.611859531772575238e+00 1.032600009490945325e+00
3.625236789297658913e+00 1.001398101023086795e+00
3.638614046822742587e+00 9.698830282721667695e-01
3.651991304347826262e+00 9.380547912381849152e-01
3.665368561872909492e+00 9.059133899211422314e-01
3.678745819397993166e+00 8.734588243210370528e-01
3.692123076923076841e+00 8.406910944378699346e-01
3.705500334448160515e+00 8.076102002716413208e-01
3.718877591973244190e+00 7.742161418223508784e-01
3.732254849498327864e+00 7.405089190899987184e-01
3.745632107023411539e+00 7.064885320745849517e-01
3.759009364548494769e+00 6.721549807761104667e-01
3.772386622073578444e+00 6.375082651945731538e-01
