0.35897436 0.15384615 0.38646328
0.35897436 0.20512821 0.41369890
0.35897436 0.25641026 0.43923230
0.35897436 0.30769231 0.46306346
0.35897436 0.35897436 0.48519240
0.35897436 0.41025641 0.50561912
0.35897436 0.46153846 0.52434361
0.35897436 0.51282051 0.54136587
0.35897436 0.56410256 0.55668591
0.35897436 0.61538462 0.57030372
0.35897436 0.66666667 0.58221930
0.35897436 0.71794872 0.59243266
0.35897436 0.76923077 0.60094379
0.35897436 0.82051282 0.60775269
0.35897436 0.87179487 0.61285937
0.35897436 0.92307692 0.61626383
0.35897436 0.97435897 0.61796605
0.35897436 1.02564103 0.61796605
0.35897436 1.07692308 0.61626383
0.35897436 1.12820513 0.61285937
0.35897436 1.17948718 0.60775269
0.35897436 1.23076923 0.60094379
0.35897436 1.28205128 0.59243266
0.35897436 1.33333333 0.58221930
0.35897436 1.38461538 0.57030372
0.35897436 1.43589744 0.55668591
0.35897436 1.48717949 0.54136587
0.35897436 1.53846154 0.52434361
0.35897436 1.58974359 0.50561912
0.35897436 1.64102564 0.48519240
0.35897436 1.69230769 0.46306346
0.35897436 1.74358974 0.43923230
0.35897436 1.79487179 0.41369890
0.35897436 1.84615385 0.38646328
0.35897436 1.89743590 0.35752544
0.35897436 1.94871795 0.32688536
0.35897436 2.00000000 0.29454306
nan nan nan
0.41025641 0.00000000 0.32610125
0.41025641 0.05128205 0.35923198
0.41025641 0.10256410 0.39061900
0.41025641 0.15384615 0.42026228
0.41025641 0.20512821 0.44816185
0.41025641 0.25641026 0.47431769
0.41025641 0.30769231 0.49872981
0.41025641 0.35897436 0.52139821
0.41025641 0.41025641 0.54232289
0.41025641 0.46153846 0.56150384
0.41025641 0.51282051 0.57894107
0.41025641 0.56410256 0.59463457
0.41025641 0.61538462 0.60858436
0.41025641 0.66666667 0.62079042
0.41025641 0.71794872 0.63125275
0.41025641 0.76923077 0.63997137
0.41025641 0.82051282 0.64694626
0.41025641 0.87179487 0.65217743
0.41025641 0.92307692 0.65566487
0.41025641 0.97435897 0.65740860
0.41025641 1.02564103 0.65740860
0.41025641 1.07692308 0.65566487
0.41025641 1.12820513 0.65217743
0.41025641 1.17948718 0.64694626
0.41025641 1.23076923 0.63997137
0.41025641 1.28205128 0.63125275
0.41025641 1.33333333 0.62079042
0.41025641 1.38461538 0.60858436
0.41025641 1.43589744 0.59463457
0.41025641 1.48717949 0.57894107
0.41025641 1.53846154 0.56150384
0.41025641 1.58974359 0.54232289
0.41025641 1.64102564 0.52139821
0.41025641 1.69230769 0.49872981
0.41025641 1.74358974 0.47431769
0.41025641 1.79487179 0.44816185
0.41025641 1.84615385 0.42026228
0.41025641 1.89743590 0.39061900
0.41025641 1.94871795 0.35923198
0.41025641 2.00000000 0.32610125
nan nan nan
0.46153846 0.00000000 0.35502959
0.46153846 0.05128205 0.38888305
0.46153846 0.10256410 0.42095476
0.46153846 0.15384615 0.45124470
0.46153846 0.20512821 0.47975289
0.46153846 0.25641026 0.50647931
0.46153846 0.30769231 0.53142397
0.46153846 0.35897436 0.55458687
0.46153846 0.41025641 0.57596801
0.46153846 0.46153846 0.59556738
0.46153846 0.51282051 0.61338500
0.46153846 0.56410256 0.62942085
0.46153846 0.61538462 0.64367494
0.46153846 0.66666667 0.65614727
0.46153846 0.71794872 0.66683784
0.46153846 0.76923077 0.67574665
0.46153846 0.82051282 0.68287369
0.46153846 0.87179487 0.68821898
0.46153846 0.92307692 0.69178250
0.46153846 0.97435897 0.69356426
0.46153846 1.02564103 0.69356426
0.46153846 1.07692308 0.69178250
0.46153846 1.12820513 0.68821898
0.46153846 1.17948718 0.68287369
0.46153846 1.23076923 0.67574665
0.46153846 1.28205128 0.66683784
0.46153846 1.33333333 0.65614727
0.46153846 1.38461538 0.64367494
0.46153846 1.43589744 0.62942085
0.46153846 1.48717949 0.61338500
0.46153846 1.53846154 0.59556738
0.46153846 1.58974359 0.57596801
0.46153846 1.64102564 0.55458687
0.46153846 1.69230769 0.53142397
0.46153846 1.74358974 0.50647931
0.46153846 1.79487179 0.47975289
0.46153846 1.84615385 0.45124470
0.46153846 1.89743590 0.42095476
0.46153846 1.94871795 0.38888305
0.46153846 2.00000000 0.35502959
nan nan nan
0.51282051 0.00000000 0.38132807
0.51282051 0.05128205 0.41583857
0.51282051 0.10256410 0.44853273
0.51282051 0.15384615 0.47941054
0.51282051 0.20512821 0.50847201
0.51282051 0.25641026 0.53571714
0.51282051 0.30769231 0.56114593
0.51282051 0.35897436 0.58475838
0.51282051 0.41025641 0.60655448
0.51282051 0.46153846 0.62653424
0.51282051 0.51282051 0.64469766
0.51282051 0.56410256 0.66104474
0.51282051 0.61538462 0.67557547
0.51282051 0.66666667 0.68828987
0.51282051 0.71794872 0.69918792
0.51282051 0.76923077 0.70826963
0.51282051 0.82051282 0.71553500
0.51282051 0.87179487 0.72098402
0.51282051 0.92307692 0.72461671
0.51282051 0.97435897 0.72643305
0.51282051 1.02564103 0.72643305
0.51282051 1.07692308 0.72461671
0.51282051 1.12820513 0.72098402
0.51282051 1.17948718 0.71553500
0.51282051 1.23076923 0.70826963
0.51282051 1.28205128 0.69918792
0.51282051 1.33333333 0.68828987
0.51282051 1.38461538 0.67557547
0.51282051 1.43589744 0.66104474
0.51282051 1.48717949 0.64469766
0.51282051 1.53846154 0.62653424
0.51282051 1.58974359 0.60655448
0.51282051 1.64102564 0.58475838
0.51282051 1.69230769 0.56114593
0.51282051 1.74358974 0.53571714
0.51282051 1.79487179 0.50847201
0.51282051 1.84615385 0.47941054
0.51282051 1.89743590 0.44853273
0.51282051 1.94871795 0.41583857
0.51282051 2.00000000 0.38132807
nan nan nan
0.56410256 0.00000000 0.40499671
0.56410256 0.05128205 0.44009854
0.56410256 0.10256410 0.47335290
0.56410256 0.15384615 0.50475979
0.56410256 0.20512821 0.53431922
0.56410256 0.25641026 0.56203119
0.56410256 0.30769231 0.58789569
0.56410256 0.35897436 0.61191273
0.56410256 0.41025641 0.63408230
0.56410256 0.46153846 0.65440441
0.56410256 0.51282051 0.67287906
0.56410256 0.56410256 0.68950624
0.56410256 0.61538462 0.70428595
0.56410256 0.66666667 0.71721820
0.56410256 0.71794872 0.72830299
0.56410256 0.76923077 0.73754031
0.56410256 0.82051282 0.74493017
0.56410256 0.87179487 0.75047256
0.56410256 0.92307692 0.75416749
0.56410256 0.97435897 0.75601496
0.56410256 1.02564103 0.75601496
0.56410256 1.07692308 0.75416749
